tickMean,0.2,tickStd,0.5099019513592783,result,0,entity_size,7.023318769650011e-05,prev_entity_size,0.000105466375393326
tickMean,0.3333333333333333,tickStd,0.5676462121975466,result,1,entity_size,2.720505472375567e-05,prev_entity_size,0.0001194101094474931
tickMean,0.2166666666666667,tickStd,0.4861984048604939,result,0,entity_size,9.386093996810452e-05,prev_entity_size,0.0001227218799361163
tickMean,0.6166666666666667,tickStd,0.7547994582816167,result,0,entity_size,0.0002073536821201039,prev_entity_size,0.000229707364240217
tickMean,0.2166666666666667,tickStd,0.4506168611531922,result,0,entity_size,3.333420528417452e-05,prev_entity_size,5.666841056828353e-05
tickMean,0.4,tickStd,0.7118052168020874,result,0,entity_size,0.0001089301673640186,prev_entity_size,9.286033472821753e-05
tickMean,0.1833333333333333,tickStd,0.4651761912317623,result,1,entity_size,0.0001638217757782279,prev_entity_size,6.764355155652879e-05
tickMean,0.4833333333333333,tickStd,0.7186020379103364,result,1,entity_size,4.651750455042514e-05,prev_entity_size,3.303500910101231e-05
tickMean,0.2833333333333333,tickStd,0.5193478816960958,result,0,entity_size,5.461270322471012e-05,prev_entity_size,3.422540644948402e-05
tickMean,0.2666666666666667,tickStd,0.5436502143433365,result,0,entity_size,8.763937603406546e-06,prev_entity_size,2.752787520665656e-05
tickMean,0.3833333333333334,tickStd,0.685362839831736,result,1,entity_size,7.348396092410336e-05,prev_entity_size,3.032078151887774e-06
tickMean,1.866666666666667,tickStd,1.007747763855399,result,1,entity_size,0.0001339920644507497,prev_entity_size,0.0003279841289015595
tickMean,1.55,tickStd,1.131739074757664,result,1,entity_size,0.000109488669878588,prev_entity_size,0.0004139773397570101
tickMean,0.9,tickStd,1.011599393699568,result,1,entity_size,6.165934599966505e-05,prev_entity_size,2.831869199970694e-05
tickMean,0.55,tickStd,0.7836878630339167,result,1,entity_size,3.685975094680494e-05,prev_entity_size,0.0001587195018936116
tickMean,0.3,tickStd,0.6904105059069325,result,0,entity_size,9.613178063583305e-07,prev_entity_size,1.807736438752539e-05
tickMean,0.5,tickStd,0.7852812659593165,result,1,entity_size,0.0001391109609628627,prev_entity_size,0.0003032219219260002
tickMean,0.2333333333333333,tickStd,0.5280993172584952,result,1,entity_size,5.321956850801168e-05,prev_entity_size,3.856086298348327e-05
tickMean,0.5,tickStd,0.7187952884282609,result,0,entity_size,0.0001895563488014673,prev_entity_size,0.0002391126976030167
tickMean,0.4,tickStd,0.6377042156569663,result,1,entity_size,4.467808935848527e-05,prev_entity_size,4.935617871681952e-05
tickMean,0.8166666666666667,tickStd,0.9035424112286538,result,0,entity_size,4.930282133253083e-05,prev_entity_size,7.3605642665453e-05
tickMean,0.8166666666666667,tickStd,0.9745369270695815,result,1,entity_size,5.409893061170123e-05,prev_entity_size,5.180213877664652e-05
tickMean,0.1666666666666667,tickStd,0.4533823502911813,result,0,entity_size,0.0001949065293893604,prev_entity_size,0.0001398130587791924
tickMean,0.2333333333333333,tickStd,0.4229525846816505,result,1,entity_size,9.386438421610244e-05,prev_entity_size,0.0001527287684324197
tickMean,0.4,tickStd,0.6633249580710801,result,0,entity_size,3.793093312010054e-05,prev_entity_size,5.586186624018108e-05
tickMean,0.6333333333333333,tickStd,0.8359957469322969,result,0,entity_size,5.398870760120467e-05,prev_entity_size,3.797741520228382e-05
tickMean,0.6333333333333333,tickStd,0.7295356209413094,result,1,entity_size,3.159037435318535e-05,prev_entity_size,7.31807487064362e-05
tickMean,0.5333333333333333,tickStd,0.8459051693633012,result,1,entity_size,0.0001489480661411857,prev_entity_size,6.289613228216417e-05
